Unnamed: 0,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,at,ni,roa,prcc_f,dvt,Stock Return,Industry
105,863436,BENCHMARK ELECTRONICS INC,2007-03-01,1.0,0.0,13.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,5181.0,1762.848,93.28200000000001,0.052915509000000006,17.73,0.0,37.39424704,Manufacturing
106,759718,BERKSHIRE BANCORP INC /DE/,2007-03-30,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1960.0,1120.518,5.354,0.004778147,16.01,1.252,11.13054341,Retail Trade
107,1108134,BERKSHIRE HILLS BANCORP INC,2007-03-16,3.0,1.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,3836.0,2513.4320000000002,13.535,0.0053850669999999995,26.0,5.398,49.45384615,Retail Trade
108,742275,BEVERLY NATIONAL CORP,2007-03-30,0.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,3038.0,472.791,3.57,0.007550905,20.2501,2.214,26.48826426,Retail Trade
109,1156388,BIG 5 SPORTING GOODS CORP,2007-03-09,5.0,1.0,13.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5331.0,403.923,28.090999999999998,0.069545433,14.42,8.08,125.3814147,Retail Trade
110,882796,BIOCRYST PHARMACEUTICALS INC,2007-03-14,13.0,0.0,29.0,4.0,5.0,1.0,0.0,1.0,6.0,5.0,1.0,2.0,0.0,0.0,9690.0,142.717,-29.055999999999997,-0.203591723,6.18,0.0,87.05501618,Manufacturing
111,811240,BIOLASE TECHNOLOGY INC,2007-03-16,7.0,0.0,13.0,8.0,7.0,1.0,0.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,11074.0,44.308,-7.28,-0.164304415,2.36,0.0,270.7627119,Manufacturing
112,1138400,"BIOMIMETIC THERAPEUTICS, INC.",2007-03-28,5.0,0.0,20.0,8.0,16.0,0.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,11294.0,89.618,-24.581999999999997,-0.274297574,17.37,0.0,-24.06447899,Manufacturing
113,1013488,BJs RESTAURANTS INC,2007-03-13,6.0,1.0,17.0,24.0,16.0,5.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,12464.0,285.2990000000001,11.705,0.041027133,16.26,0.0,24.29274293,Retail Trade
114,1085734,BLOCKBUSTER INC,2007-03-01,8.0,0.0,27.0,38.0,14.0,1.0,0.0,0.0,0.0,1.0,7.0,19.0,0.0,0.0,24478.0,2733.6,-73.8,-0.026997366000000002,3.9,11.3,325.3846154,Public Administration
115,945434,BNCCORP INC,2007-03-28,0.0,0.0,8.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1048.0,699.591,1.98,0.002830225,12.99,0.0,-0.38491147,Retail Trade
116,875357,BOK FINANCIAL CORP ET AL,2007-03-01,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1964.0,20839.863999999998,217.66400000000002,0.010444598000000001,51.7,50.416,103.860735,Retail Trade
117,821127,BOSTON PRIVATE FINANCIAL HOLDINGS INC,2007-02-28,1.0,0.0,63.0,11.0,5.0,2.0,0.0,2.0,0.0,7.0,8.0,4.0,0.0,0.0,20713.0,6818.1309999999985,4.17,0.000611605,27.08,13.361,53.51181684,Retail Trade
118,885725,BOSTON SCIENTIFIC CORP,2007-03-01,6.0,0.0,13.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5916.0,31197.0,-495.0,-0.01586691,11.63,0.0,47.72141015,Manufacturing
119,906553,BOYD GAMING CORP,2007-03-01,5.0,0.0,21.0,2.0,10.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,6543.0,4487.596,303.035,0.067527246,34.07,51.195,183.2550631,Services
120,1023734,BPZ ENERGY INC,2007-03-16,6.0,0.0,41.0,17.0,10.0,0.0,1.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,15294.0,129.619,-20.51,-0.158232975,11.18,0.0,#NAME?,
121,1011174,BRE PROPERTIES INC /MD/,2007-03-01,0.0,0.0,25.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6473.0,2953.66,128.08100000000002,0.043363488,40.53,128.701,377.9694054,"Finance, Insurance, and Real Estate"
122,918946,BRIGHTPOINT INC,2007-02-23,1.0,0.0,19.0,15.0,14.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,10183.0,1972.361,47.394,0.02402907,15.36,0.0,-12.43489583,Wholesale Trade
123,14272,BRISTOL MYERS SQUIBB CO,2007-02-26,2.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2778.0,26172.0,2165.0,0.082721993,26.52,2275.0,8577.677225,Manufacturing
124,1049782,BROOKLINE BANCORP INC,2007-02-28,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,2418.51,17.742,0.007335922,10.16,44.114,463.8188976,Retail Trade
125,14930,BRUNSWICK CORP,2007-02-23,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1659.0,4365.6,111.6,0.025563496,17.05,52.6,395.601173,Manufacturing
126,1046501,BUCA INC /MN,2007-03-14,1.0,0.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,4326.0,117.397,-16.175,-0.137780352,0.9,0.0,434.4444444,Retail Trade
127,1062449,BUFFALO WILD WINGS INC,2007-03-12,2.0,1.0,6.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3635.0,197.09799999999998,19.654,0.09971689199999999,23.22,0.0,129.1128338,Retail Trade
128,934612,BURLINGTON NORTHERN SANTA FE CORP,2007-02-16,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1991.0,33583.0,1829.0,0.054462079000000004,83.23,403.0,472.8823741,"Transportation, Communications, Electric, Gas, Sanitation"
129,1365997,Bank of the Carolinas CORP,2007-03-30,0.0,0.0,18.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,3323.0,505.99800000000016,1.9580000000000002,0.003869581,10.4799,0.775,48.25523144,Retail Trade
130,1324105,"Bidz.com, Inc.",2007-03-16,7.0,0.0,15.0,2.0,6.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,8094.0,72.40100000000002,18.125999999999998,0.250355658,8.97,0.0,#NAME?,
131,1364742,BlackRock Inc.,2007-03-13,2.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3223.0,22561.515,995.2719999999999,0.044113704000000004,216.8,353.463,133.1010148,"Finance, Insurance, and Real Estate"
132,1336047,"Boardwalk Pipeline Partners, LP",2007-02-23,2.0,0.0,23.0,2.0,13.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,8953.0,4157.306,227.75599999999997,0.054784517000000005,31.1,204.95,658.1028939,"Transportation, Communications, Electric, Gas, Sanitation"
133,1304740,Bridge Capital Holdings,2007-03-02,6.0,0.0,93.0,2.0,5.0,1.0,0.0,1.0,0.0,3.0,6.0,7.0,1.0,0.0,13110.0,774.832,10.866,0.014023685,21.48,0.0,-4.841713222,Retail Trade
134,1332349,Brookdale Senior Living Inc.,2007-03-16,1.0,0.0,22.0,8.0,7.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,12204.0,4811.622,-161.97899999999996,-0.033664116,28.41,202.136,780.4505456,Services
135,1267130,CABELAS INC,2007-02-28,8.0,1.0,16.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,7925.0,2212.83,87.87899999999998,0.039713398999999996,15.07,0.0,60.1194426,Retail Trade
136,813672,CADENCE DESIGN SYSTEMS INC,2007-02-23,4.0,0.0,21.0,4.0,7.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,9508.0,3871.15,296.252,0.076528163,17.01,0.0,5.291005291,Services
137,727273,CADIZ INC,2007-03-16,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,908.0,49.571999999999996,-13.633,-0.275014121,21.0,0.0,9.285714286,"Transportation, Communications, Electric, Gas, Sanitation"
138,789356,CALIFORNIA PIZZA KITCHEN INC,2007-03-14,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1875.0,367.12800000000004,14.784,0.040269334,15.57,0.0,113.9370584,Retail Trade
139,750686,CAMDEN NATIONAL CORP,2007-03-09,1.0,0.0,53.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,8550.0,1716.7879999999998,20.283,0.011814505,28.39,7.882999999999999,90.21838676,Retail Trade
140,310316,CANARGO ENERGY CORP,2007-03-15,9.0,1.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5945.0,59.552,-53.777,-0.9030259270000001,0.91,0.0,78.02197802,Mining
141,1004740,CAPITAL CORP OF THE WEST,2007-03-16,5.0,0.0,71.0,1.0,4.0,1.0,0.0,1.0,0.0,5.0,6.0,3.0,1.0,0.0,14120.0,2108.739,-3.616,-0.0017147689999999999,19.43,4.43,87.95676788,Retail Trade
142,840264,CAPITOL BANCORP LTD,2007-03-16,4.0,0.0,16.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3474.0,4901.763,21.936999999999998,0.004475329,20.12,17.195999999999998,215.0894632,Retail Trade
143,825692,CARAUSTAR INDUSTRIES INC,2007-03-16,2.0,0.0,17.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,3452.0,572.02,-24.516,-0.042858640999999996,3.09,0.0,161.8122977,Manufacturing
144,1025378,CAREY W P & CO LLC,2007-02-27,3.0,0.0,30.0,5.0,3.0,0.0,0.0,2.0,0.0,5.0,3.0,3.0,0.0,0.0,14203.0,1153.2839999999999,79.252,0.06871854599999999,33.2,83.34899999999998,241.623494,"Finance, Insurance, and Real Estate"
145,799088,CARMIKE CINEMAS INC,2007-03-16,1.0,0.0,10.0,16.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,10232.0,568.045,-126.89,-0.22338019,7.26,8.939,303.9807163,Services
146,1016281,CARRIAGE SERVICES INC,2007-03-09,0.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2412.0,610.807,8.279,0.0135542,8.8,0.0,-42.15909091,Services
147,865911,CASCADE BANCORP,2007-03-06,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1295.0,2394.492,29.979,0.012519983,13.92,10.491,198.283046,Retail Trade
148,864559,CASCADE MICROTECH INC,2007-03-16,1.0,0.0,8.0,5.0,7.0,5.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,9240.0,125.281,0.93,0.007423312,10.19,0.0,28.55740922,Manufacturing
149,861050,CASH SYSTEMS INC,2007-03-16,2.0,0.0,12.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,6062.0,68.876,-15.383,-0.22334339999999997,4.42,0.0,64.9321267,Retail Trade
150,18230,CATERPILLAR INC,2007-02-23,7.0,0.0,18.0,7.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,2738.0,56132.0,3541.0,0.063083446,72.56,877.0,1193.17806,Manufacturing
151,1138118,CB RICHARD ELLIS GROUP INC,2007-03-01,5.0,0.0,18.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,6664.0,6242.573,390.505,0.062555136,21.55,0.0,54.06032483,"Finance, Insurance, and Real Estate"
152,1330969,CBRE Realty Finance Inc,2007-03-26,5.0,0.0,99.0,6.0,12.0,3.0,0.0,2.0,0.0,10.0,7.0,8.0,2.0,0.0,22258.0,2069.299,-70.766,-0.034198055,5.34,24.643,655.6741573,"Finance, Insurance, and Real Estate"
153,943033,CCF HOLDING CO,2007-03-29,0.0,1.0,8.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1673.0,422.781,4.114,0.009730806,10.5,1.345,107.0952381,Retail Trade
154,811532,CEDAR FAIR L P,2007-03-01,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,2418.6679999999997,-4.4910000000000005,0.0029803729999999997,21.13,102.691,790240.0483,Services
155,816284,CELGENE CORP /DE/,2007-02-27,5.0,0.0,16.0,6.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,8959.0,3611.284,226.433,0.062701521,46.21,0.0,24.49686215,Manufacturing
156,749647,CELSION CORP,2007-03-27,3.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,5617.0,39.039,35.34900000000001,0.905479136,2.97,0.0,-36.02693603,Manufacturing
157,712771,CENTER BANCORP INC,2007-03-15,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1420.0,1017.645,3.8560000000000003,0.0037891409999999998,11.06,4.885,87.20614828,Retail Trade
158,1102266,CENTERSTATE BANKS OF FLORIDA INC,2007-03-12,1.0,0.0,13.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2584.0,1217.43,7.798999999999999,0.006406118000000001,12.1,1.82,87.76859504,Retail Trade
159,1172353,CENTRAL JERSEY BANCORP,2007-03-15,0.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,2359.0,503.506,0.8440000000000001,0.0016762460000000002,7.95,0.004,4.452830189,Retail Trade
160,18808,CENTRAL VERMONT PUBLIC SERVICE CORP,2007-03-15,0.0,0.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1132.0,540.314,15.804,0.029249659,30.84,9.734,7.924773022,"Transportation, Communications, Electric, Gas, Sanitation"
161,949157,CENTURY ALUMINUM CO,2007-03-01,4.0,0.0,28.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,9714.0,2578.271,-101.249,-0.039270116,53.94,0.0,-17.22284019,Manufacturing
162,920321,"CENVEO, INC",2007-02-28,2.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3078.0,2002.7220000000002,40.781,0.020362786,17.47,0.0,21.35088724,Manufacturing
163,1020214,CERUS CORP,2007-02-26,7.0,0.0,22.0,9.0,5.0,1.0,0.0,0.0,1.0,6.0,3.0,5.0,0.0,0.0,13191.0,78.209,-45.303999999999995,-0.5792683710000001,6.51,0.0,-9.984639017,Manufacturing
164,1061393,CH ENERGY GROUP INC,2007-02-13,0.0,0.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.0,1494.7479999999994,43.606,0.02917281,44.54,35.022,97.17557252,"Transportation, Communications, Electric, Gas, Sanitation"
165,1091667,CHARTER COMMUNICATIONS INC /MO/,2007-02-28,4.0,0.0,12.0,8.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,9443.0,14666.0,-1616.0,-0.11018682699999999,1.17,0.0,161.5384615,"Transportation, Communications, Electric, Gas, Sanitation"
166,19520,CHATTEM INC,2007-02-12,0.0,0.0,17.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4947.0,780.56,59.69,0.07647073900000001,70.91,0.0,-31.39190523,Manufacturing
167,887596,CHEESECAKE FACTORY INCORPORATED,2007-02-22,3.0,0.0,15.0,31.0,4.0,5.0,1.0,1.0,0.0,2.0,3.0,8.0,0.0,0.0,14705.0,1145.753,73.964,0.064554926,23.71,0.0,3.753690426,Retail Trade
168,3570,CHENIERE ENERGY INC,2007-02-27,7.0,0.0,51.0,14.0,35.0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,0.0,0.0,30391.0,2962.2990000000004,-181.77700000000002,-0.061363488,32.64,0.0,-11.5502451,Mining
169,895126,CHESAPEAKE ENERGY CORP,2007-03-01,5.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4010.0,30734.0,1451.0,0.047211557,39.2,343.0,849.1071429,Mining
170,93410,CHEVRON CORP,2007-02-28,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1044.0,148786.0,18688.0,0.125603215,93.33,4791.0,5112.182578,Manufacturing
171,19871,CHICAGO RIVET & MACHINE CO,2007-03-21,2.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.0,27.906999999999996,1.2670000000000001,0.045400795,20.1,0.696,7.990049751,Manufacturing
172,1260625,"CHINA SECURITY & SURVEILLANCE TECHNOLOGY, INC.",2007-03-21,7.0,0.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,9587.0,377.403,35.319,0.09358431199999999,21.84,0.0,#NAME?,
173,101063,CHIQUITA BRANDS INTERNATIONAL INC,2007-03-08,0.0,0.0,32.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,11022.0,2677.6020000000008,-49.041000000000004,-0.018315269,18.39,0.0,-13.15932572,"Agriculture, Forestry, And Fishing"
174,1040596,CHOICEPOINT INC,2007-02-28,2.0,0.0,24.0,12.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,8018.0,1214.85,32.424,0.026689715,36.42,0.0,8.127402526,"Finance, Insurance, and Real Estate"
175,884130,CHROMCRAFT REVINGTON INC,2007-03-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,670.0,69.734,-14.872,-0.21326756,4.801,0.0,78.92105811,Manufacturing
176,20232,CHYRON CORP,2007-03-30,1.0,0.0,9.0,5.0,13.0,6.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,6546.0,19.477,3.715,0.19073779300000002,5.45,0.0,-77.06422018,Manufacturing
177,936395,CIENA CORP,2007-01-10,0.0,0.0,22.0,2.0,10.0,6.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,7021.0,2416.2729999999997,82.788,0.034262685,47.86,0.0,-50.87755955,Manufacturing
178,1171825,CIT GROUP INC,2007-03-01,0.0,0.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1816.0,90248.0,-81.0,-0.000897527,24.03,221.9,1055.513941,Retail Trade
179,810958,CITIZENS & NORTHERN CORP,2007-03-02,2.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1365.0,1283.746,10.424000000000001,0.008119986,17.63,8.394,72.39931934,Retail Trade
180,20520,CITIZENS COMMUNICATIONS CO,2007-03-01,3.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2487.0,7256.069,214.65400000000002,0.029582685,12.73,336.025,2652.513747,"Transportation, Communications, Electric, Gas, Sanitation"
181,1075706,CITIZENS HOLDING CO /MS/,2007-03-15,1.0,2.0,37.0,7.0,6.0,1.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0,0.0,8773.0,680.904,6.914,0.010154148,18.22,3.577,42.29967069,Retail Trade
182,726854,CITY HOLDING CO,2007-03-01,3.0,0.0,13.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2903.0,2482.7670000000007,51.026,0.02055207,33.84,20.728,82.08628842,Retail Trade
183,352363,CLAIBORNE LIZ INC,2007-02-28,2.0,0.0,33.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8277.0,3268.467,-372.798,-0.11405897599999999,20.35,22.704,225.1302211,Manufacturing
184,1089819,CLECO CORP,2007-02-27,1.0,0.0,36.0,3.0,9.0,2.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,14411.0,2710.735,151.789,0.055995514,27.8,53.889,184.6007194,"Transportation, Communications, Electric, Gas, Sanitation"
185,21175,CNA FINANCIAL CORP,2007-02-23,10.0,0.0,24.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,4903.0,56732.0,851.0,0.015000353000000001,33.72,95.0,301.3048636,"Finance, Insurance, and Real Estate"
186,1015577,CNET NETWORKS INC,2007-03-01,5.0,0.0,22.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,8228.0,638.284,176.475,0.27648350899999996,9.14,0.0,-0.547045952,Services
187,1028734,COBIZ INC,2007-03-15,1.0,0.0,12.0,2.0,2.0,2.0,1.0,1.0,0.0,8.0,3.0,3.0,0.0,0.0,4467.0,2391.012,23.024,0.009629395,14.87,6.172999999999999,89.73100202,Retail Trade
188,317540,COCA COLA BOTTLING CO CONSOLIDATED /DE/,2007-03-14,2.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2418.0,1291.799,19.855999999999998,0.015370812,58.88,9.124,31.71535326,Manufacturing
189,806279,CODORUS VALLEY BANCORP INC,2007-03-20,4.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1108.0,594.607,6.374,0.010719685,17.03,2.155,31.85554903,Retail Trade
190,1007019,COFFEE HOLDING CO INC,2007-01-29,3.0,0.0,15.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3575.0,20.397000000000002,0.937,0.045938127999999995,5.15,0.0,-24.27184466,Wholesale Trade
191,1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,2007-02-16,5.0,0.0,13.0,6.0,9.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,9823.0,1838.306,350.13300000000015,0.190465026,33.94,0.0,127.3423689,Services
192,21535,COHU INC,2007-02-15,7.0,0.0,24.0,10.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,8176.0,340.379,7.978,0.023438578999999998,15.3,5.5,67.7124183,Manufacturing
193,92339,COLONIAL BANCGROUP INC,2007-02-27,2.0,1.0,5.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1588.0,25975.988999999998,180.925,0.006965086,13.54,114.979,939.2836041,Retail Trade
194,887343,COLUMBIA BANKING SYSTEM INC,2007-03-02,1.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,3178.7129999999997,32.381,0.010186826999999999,29.73,11.249,55.96703666,Retail Trade
195,1050797,COLUMBIA SPORTSWEAR CO,2007-03-06,6.0,0.0,28.0,16.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,9105.0,1166.481,144.452,0.123835708,44.09,20.915,73.76956226,Manufacturing
196,28412,COMERICA INC /NEW/,2007-02-27,1.0,1.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2011.0,62331.0,686.0,0.01100576,43.53,393.0,937.6292212,Retail Trade
197,22356,COMMERCE BANCSHARES INC /MO/,2007-02-26,2.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,994.0,16204.831,206.66,0.012752987,44.86,68.915,161.5358894,Retail Trade
198,866054,COMMERCIAL NATIONAL FINANCIAL CORP /PA,2007-03-28,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,938.0,367.642,3.065,0.008336915,18.82,2.4290000000000003,18.91073326,Retail Trade
199,723188,COMMUNITY BANK SYSTEM INC,2007-03-15,1.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,519.0,4697.502,42.89100000000001,0.009130596999999999,19.87,24.481,138.9582285,Retail Trade
200,832847,COMMUNITY CAPITAL CORP /SC/,2007-03-26,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2669.0,800.5980000000003,6.888,0.008603569,14.98,2.386,53.31108144,Retail Trade
201,350852,COMMUNITY TRUST BANCORP INC /KY/,2007-03-15,1.0,1.0,16.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2019.0,2902.684,36.626999999999995,0.012618322,27.53,16.634,111.2749728,Retail Trade
202,1051343,COMMUNITY WEST BANCSHARES /,2007-03-26,0.0,0.0,23.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2223.0,609.85,3.7889999999999997,0.006213003000000001,9.26,1.4069999999999998,84.20086393,Retail Trade
203,1049606,COMPX INTERNATIONAL INC,2007-03-01,6.0,0.0,14.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,3955.0,187.715,8.98,0.047838479,14.62,7.294,87.78385773,Manufacturing
204,896778,CONCEPTUS INC,2007-03-15,8.0,0.0,11.0,8.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,7970.0,120.675,-11.632,-0.096391133,19.24,0.0,10.65488565,Manufacturing
205,276209,CONNECTICUT WATER SERVICE INC / CT,2007-03-16,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1622.0,360.81300000000016,8.781,0.024336706,23.57,7.185,27.00466695,"Transportation, Communications, Electric, Gas, Sanitation"
206,1163165,CONOCOPHILLIPS,2007-02-23,2.0,0.0,16.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3444.0,177757.0,11891.0,0.066894693,88.3,2661.0,2995.073613,Mining
207,1070412,CONSOL ENERGY INC,2007-02-20,9.0,0.0,23.0,9.0,7.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8532.0,6208.09,267.782,0.043134362,71.52,56.475,23.88842282,Mining
208,928340,CONSOLIDATED WATER CO LTD,2007-03-16,2.0,0.0,15.0,25.0,8.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,17612.0,149.33100000000005,11.388,0.07626012,25.19,2.818,10.15482334,"Transportation, Communications, Electric, Gas, Sanitation"
209,889609,CONSUMER PORTFOLIO SERVICES INC,2007-03-09,3.0,0.0,19.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,6038.0,2282.813,13.857999999999999,0.00607058,3.35,0.0,94.32835821,"Finance, Insurance, and Real Estate"
210,934306,CONVERSION SERVICES INTERNATIONAL INC,2007-03-30,4.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,7899.0,12.811,-10.211,-0.7970494109999999,0.2,0.748,444,Services
