,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,cik,company_name,date,at,ni,roa
171,2.0,0.0,17.0,3.0,10.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,11796.0,1016169,ANTARES PHARMA INC,2015-03-12,84.56200000000001,-20.659000000000002,-0.24430595300000002
172,14.0,0.0,42.0,32.0,7.0,2.0,0.0,0.0,0.0,3.0,12.0,10.0,0.0,0.0,28799.0,1433270,ANTERO RESOURCES CORP,2015-02-25,14155.223999999998,941.3639999999999,0.066502939
173,4.0,1.0,68.0,5.0,5.0,1.0,0.0,0.0,1.0,10.0,9.0,5.0,0.0,0.0,19552.0,1047884,ANWORTH MTG ASSET CORP,2015-02-26,6636.34,14.704,0.002215679
176,6.0,0.0,34.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,6.0,5.0,0.0,0.0,6472.0,6769,APACHE CORP,2015-02-27,18842.0,-23119.0,-1.226992888
178,4.0,1.0,15.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5612.0,922864,APARTMENT INVST & MGMT CO,2015-02-27,6144.194,248.71,0.040478865
182,2.0,0.0,20.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,4.0,0.0,0.0,8114.0,1081078,API TECHNOLOGIES CORP,2015-02-10,345.025,-22.296,-0.06462140400000001
184,6.0,0.0,23.0,3.0,9.0,3.0,0.0,0.0,1.0,9.0,3.0,7.0,1.0,0.0,13957.0,1158114,APPLIED OPTOELECTRONICS INC,2015-03-05,273.475,10.793,0.03946613
186,3.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2216.0,896622,APTARGROUP INC,2015-02-27,2438.726,199.34799999999998,0.08174268
188,15.0,0.0,61.0,51.0,24.0,2.0,0.0,2.0,1.0,6.0,13.0,12.0,0.0,0.0,46105.0,1404644,NEOLEUKIN THERAPEUTICS INC,2015-03-16,113.34299999999999,-21.86,-0.192865903
189,0.0,0.0,33.0,9.0,2.0,0.0,0.0,1.0,4.0,9.0,14.0,1.0,0.0,0.0,17462.0,1615892,AXAR ACQUISITION CORP,2015-02-23,240.72299999999998,-0.965,-0.004008757
190,9.0,0.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,10207.0,1013238,ARADIGM CORP,2015-03-18,35.626,-17.209,-0.48304609
191,16.0,0.0,21.0,6.0,19.0,0.0,0.0,1.0,1.0,4.0,2.0,6.0,0.0,0.0,17054.0,1509190,ARATANA THERAPEUTICS,2015-03-16,147.066,-84.054,-0.5715393089999999
192,2.0,0.0,73.0,5.0,8.0,0.0,0.0,2.0,1.0,9.0,4.0,3.0,1.0,0.0,16318.0,1253986,ARBOR REALTY TRUST INC,2015-02-13,1827.392,53.428999999999995,0.029237843
193,3.0,0.0,11.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7200.0,1305168,ARC DOCUMENT SOLUTIONS INC,2015-03-13,476.124,97.04,0.203812452
196,9.0,0.0,26.0,11.0,16.0,1.0,1.0,2.0,1.0,10.0,7.0,7.0,0.0,0.0,17056.0,907654,ARCA BIOPHARMA INC,2015-03-19,39.574,-11.445,-0.28920503399999997
197,25.0,2.0,312.0,38.0,20.0,6.0,0.0,8.0,1.0,17.0,20.0,24.0,1.0,0.0,62284.0,947484,ARCH CAPITAL GROUP LTD,2015-02-27,23177.27,537.738,0.023201093
198,7.0,0.0,23.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,8361.0,1037676,ARCH RESOURCES INC,2015-02-27,5106.738,-2913.1420000000003,-0.570450648
199,2.0,0.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430.0,7084,ARCHER-DANIELS-MIDLAND CO,2015-02-20,40157.0,1849.0,0.046044275999999995
200,14.0,3.0,41.0,13.0,11.0,1.0,0.0,4.0,4.0,8.0,11.0,11.0,0.0,0.0,26068.0,1437402,ARDELYX INC,2015-03-05,116.946,-29.621,-0.253287842
201,17.0,0.0,47.0,19.0,5.0,3.0,0.0,2.0,0.0,4.0,7.0,10.0,0.0,0.0,20536.0,1080709,ARENA PHARMACEUTICALS INC,2015-03-02,256.79200000000003,-107.979,-0.420492071
202,7.0,2.0,64.0,4.0,4.0,6.0,0.0,2.0,0.0,3.0,9.0,4.0,4.0,1.0,16804.0,1287750,ARES CAPITAL CORP,2015-02-26,9531.356,378.67,0.03972887
203,29.0,2.0,140.0,18.0,15.0,4.0,0.0,0.0,0.0,17.0,15.0,12.0,4.0,0.0,48485.0,1176948,ARES MANAGEMENT CORP,2015-03-20,4321.407999999999,19.378,0.004484187
204,18.0,0.0,124.0,62.0,22.0,0.0,0.0,4.0,1.0,17.0,11.0,8.0,0.0,0.0,50633.0,1105533,ARGOS THERAPEUTICS INC,2015-03-31,31.131,-74.789,-2.402396325
205,14.0,0.0,42.0,15.0,7.0,0.0,0.0,1.0,0.0,5.0,8.0,6.0,0.0,0.0,19315.0,884731,ARIAD PHARMACEUTICALS INC,2015-03-02,546.692,-231.15599999999998,-0.422826747
207,4.0,0.0,16.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,5526.0,7431,ARMSTRONG WORLD INDUSTRIES,2015-02-23,2691.9,94.2,0.034993871
208,12.0,0.0,38.0,20.0,11.0,1.0,0.0,3.0,0.0,8.0,8.0,13.0,0.0,0.0,25465.0,1019695,ARQULE INC,2015-03-04,40.004,-13.774000000000001,-0.34431556799999996
209,2.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3597.0,819689,MICRON SOLUTIONS INC,2015-03-20,13.382,-0.429,-0.032057987999999996
211,1.0,0.0,21.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5084.0,7536,ARROW ELECTRONICS INC,2015-02-05,13021.93,497.726,0.038222137999999996
212,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,3.0,0.0,3637.0,717538,ARROW FINANCIAL CORP,2015-03-13,2446.188,24.662,0.010081809
213,3.0,0.0,16.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,8876.0,863110,ARTESIAN RESOURCES  -CL A,2015-03-13,431.626,11.305,0.000500082
214,3.0,13.0,76.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,6.0,0.0,20570.0,1520300,ASB BANCORP INC,2015-03-13,782.8530000000001,3.575,0.00456663
215,11.0,2.0,22.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,16601.0,1144980,ASBURY AUTOMOTIVE GROUP INC,2015-02-24,2305.9,169.2,0.073376989
216,0.0,0.0,73.0,8.0,9.0,2.0,0.0,0.0,0.0,8.0,5.0,9.0,3.0,1.0,22012.0,1232582,ASHFORD HOSPITALITY TRUST,2015-03-02,4965.130999999999,270.939,0.054568349
217,8.0,0.0,31.0,10.0,12.0,5.0,0.0,1.0,1.0,6.0,2.0,13.0,0.0,0.0,19650.0,1145986,ASPEN AEROGELS INC,2015-03-13,140.07399999999998,-6.417000000000001,-0.0458115
218,29.0,0.0,422.0,29.0,14.0,2.0,0.0,2.0,1.0,12.0,13.0,17.0,3.0,0.0,53349.0,1267395,ASPEN INSURANCE HOLDINGS LTD,2015-02-23,11048.8,322.3,0.029170589
219,11.0,0.0,28.0,1.0,8.0,4.0,0.0,1.0,0.0,2.0,5.0,8.0,0.0,0.0,11590.0,1426800,ASSEMBLY BIOSCIENCES INC,2015-03-12,133.744,-28.454,-0.21274973100000003
220,9.0,2.0,54.0,3.0,7.0,1.0,0.0,2.0,0.0,5.0,6.0,4.0,3.0,0.0,10114.0,7789,ASSOCIATED BANC-CORP,2015-02-05,27715.021,188.301,0.006794186
223,9.0,4.0,109.0,2.0,8.0,3.0,0.0,3.0,0.0,4.0,9.0,8.0,0.0,1.0,16303.0,1267238,ASSURANT INC,2015-02-19,30043.127999999997,141.555,0.004711725999999999
224,19.0,1.0,211.0,31.0,12.0,5.0,0.0,0.0,2.0,12.0,12.0,4.0,0.0,0.0,43437.0,1273813,ASSURED GUARANTY LTD,2015-02-26,14544.0,1056.0,0.07260726099999999
225,1.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,3244.0,792987,ASTEC INDUSTRIES INC,2015-03-02,777.3530000000001,32.797,0.042190614
226,1.0,3.0,93.0,2.0,6.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,17075.0,910322,ASTORIA FINANCIAL CORP,2015-02-27,15076.211000000001,88.075,0.005841985
227,0.0,0.0,13.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,4291.0,8063,ASTRONICS CORP,2015-02-27,609.243,66.97399999999999,0.109929864
228,6.0,1.0,22.0,11.0,14.0,5.0,0.0,1.0,0.0,6.0,10.0,7.0,0.0,2.0,18614.0,1131096,ATHENAHEALTH INC,2015-02-09,1118.662,14.027000000000001,0.012539086999999999
229,9.0,0.0,13.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,9436.0,1368148,ATHERSYS INC,2015-03-12,25.129,-16.422,-0.653507899
231,10.0,0.0,54.0,9.0,8.0,1.0,1.0,0.0,0.0,3.0,8.0,11.0,0.0,0.0,26888.0,1419242,ATLANTIC POWER CORP,2015-02-26,1717.1,-62.4,-0.036340341
232,4.0,1.0,26.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,6488.0,879585,ATN INTERNATIONAL INC,2015-03-16,945.0039999999999,16.94,0.01792585
233,4.0,0.0,41.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,13088.0,1135185,ATLAS AIR WORLDWIDE HLDG INC,2015-02-12,4164.403,7.2860000000000005,0.001749591
235,11.0,2.0,41.0,17.0,14.0,1.0,0.0,1.0,1.0,4.0,7.0,2.0,0.0,2.0,18319.0,872448,ATMEL CORP,2015-02-26,1260.4180000000001,26.891,0.021334986
236,17.0,0.0,86.0,27.0,18.0,2.0,0.0,1.0,0.0,18.0,19.0,24.0,0.0,0.0,42225.0,1488039,ATOSSA THERAPEUTICS INC,2015-03-30,6.242999999999999,-15.76,-2.524427359
237,6.0,0.0,21.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,5110.0,701288,ATRION CORP,2015-03-13,164.33599999999998,28.925,0.17601134300000001
238,0.0,1.0,19.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,5707.0,750574,AUBURN NATIONAL BANCORP,2015-03-24,817.189,7.858,0.009615891
240,6.0,1.0,34.0,20.0,6.0,2.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,15093.0,1023364,AUTOWEB INC,2015-02-26,153.588,4.646,0.030249758999999998
241,8.0,1.0,45.0,17.0,11.0,5.0,0.0,0.0,0.0,9.0,8.0,6.0,1.0,0.0,16476.0,769397,AUTODESK INC,2015-03-18,5515.3,-330.5,-0.059924211
242,6.0,0.0,64.0,6.0,6.0,0.0,1.0,2.0,0.0,7.0,10.0,10.0,3.0,0.0,13307.0,1034670,AUTOLIV INC,2015-02-19,7525.5,456.8,0.060700286
243,2.0,1.0,14.0,7.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,5849.0,350698,AUTONATION INC,2015-02-11,9558.3,442.6,0.046305305
245,8.0,0.0,26.0,5.0,5.0,4.0,0.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,9984.0,39677,A V HOMES INC,2015-02-27,742.0160000000001,11.95,0.016104774
246,1.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2928.0,1061069,AVALON HOLDINGS CORP,2015-03-12,62.302,-0.7120000000000001,-0.011428205
247,0.0,0.0,42.0,15.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,12209.0,915912,AVALONBAY COMMUNITIES INC,2015-02-19,16931.305,742.038,0.043826391
248,16.0,0.0,25.0,7.0,11.0,2.0,0.0,3.0,0.0,6.0,9.0,13.0,0.0,0.0,16672.0,1325879,AVEO PHARMACEUTICALS INC,2015-03-06,40.542,-15.001,-0.370011346
249,12.0,0.0,43.0,4.0,8.0,3.0,0.0,0.0,0.0,3.0,4.0,9.0,0.0,0.0,12172.0,896841,AVID TECHNOLOGY INC,2015-03-16,247.926,2.48,0.010002985
250,3.0,0.0,47.0,1.0,8.0,2.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,7656.0,723612,AVIS BUDGET GROUP INC,2015-02-23,17634.0,313.0,0.017749802
251,1.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3557.0,104918,AVISTA CORP,2015-02-25,4906.649,123.227,0.025114288999999998
253,4.0,1.0,27.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,8683.0,8868,AVON PRODUCTS,2015-02-24,3879.5,-1144.1,-0.294909138
254,3.0,0.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,3905.0,1015739,AWARE INC,2015-02-13,63.619,4.614,0.072525503
256,2.0,0.0,9.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3291.0,1113232,AXCELIS TECHNOLOGIES INC,2015-03-11,288.28,14.677999999999999,0.050915775999999996
257,7.0,0.0,28.0,3.0,3.0,2.0,4.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,7688.0,805264,AXIALL CORP,2015-02-27,4539.4,-816.4,-0.179847557
258,15.0,0.0,365.0,11.0,7.0,1.0,0.0,0.0,3.0,2.0,14.0,6.0,3.0,0.0,26130.0,1214816,AXIS CAPITAL HOLDINGS LTD,2015-02-23,19981.891,641.631,0.032110625
259,14.0,0.0,24.0,9.0,7.0,6.0,1.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,10342.0,1051627,AXT INC,2015-03-13,151.89600000000002,-2.228,-0.014667931
261,10.0,0.0,26.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,8028.0,1551152,ABBVIE INC,2015-02-20,53050.0,5144.0,0.096965127
263,6.0,2.0,29.0,3.0,7.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,0.0,0.0,15604.0,1520697,ACADIA HEALTHCARE CO INC,2015-02-27,4279.208,112.554,0.026302531
264,8.0,0.0,28.0,6.0,6.0,1.0,0.0,0.0,0.0,6.0,9.0,5.0,0.0,0.0,13319.0,727207,ACCELERATE DIAGNOSTICS INC,2015-02-26,139.32399999999998,-45.498000000000005,-0.326562545
267,21.0,0.0,83.0,36.0,22.0,0.0,0.0,1.0,3.0,15.0,11.0,23.0,0.0,0.0,51212.0,1301501,ACHAOGEN INC,2015-03-16,66.863,-27.093000000000004,-0.40520168100000004
268,28.0,1.0,81.0,19.0,32.0,4.0,3.0,1.0,0.0,6.0,16.0,13.0,2.0,0.0,40119.0,1578845,ALLERGAN PLC,2015-02-18,135840.7,3915.2,0.028821995
269,13.0,0.0,25.0,13.0,8.0,2.0,1.0,1.0,0.0,7.0,11.0,8.0,0.0,0.0,15398.0,1388320,ACTINIUM PHARMACEUTICALS INC,2015-03-16,26.588,-21.025,-0.790770272
270,15.0,0.0,52.0,2.0,15.0,1.0,0.0,1.0,1.0,4.0,4.0,11.0,0.0,0.0,14956.0,718877,ACTIVISION BLIZZARD INC,2015-02-26,15251.0,892.0,0.058487968
271,12.0,0.0,19.0,8.0,6.0,2.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,9142.0,1085621,ACTUA CORP,2015-03-03,450.144,-96.08,-0.21344280899999998
272,15.0,0.0,38.0,6.0,18.0,4.0,0.0,2.0,0.0,7.0,8.0,14.0,0.0,0.0,21842.0,1328143,ADAMAS PHARMACEUTICALS INC,2015-03-03,128.743,-51.802,-0.402367507
274,5.0,1.0,26.0,18.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,2.0,21464.0,1468328,ADDUS HOMECARE CORP,2015-03-16,192.612,11.623,0.060344111
276,12.0,1.0,56.0,54.0,13.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,0.0,1.0,30743.0,1602367,ADEPTUS HEALTH INC,2015-02-27,525.281,13.217,0.025161771
277,12.0,0.0,66.0,22.0,39.0,1.0,0.0,1.0,0.0,10.0,8.0,7.0,0.0,0.0,34459.0,1338042,AEGERION PHARMACEUTICALS INC,2015-03-02,434.19800000000004,-73.339,-0.168906812
278,11.0,0.0,20.0,7.0,16.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,9112.0,353020,AEGION CORP,2015-03-02,1258.307,-8.067,-0.006410995
282,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4376.0,894081,AIR TRANSPORT SERVICES GROUP,2015-03-09,1042.263,41.222,0.039550478
283,4.0,0.0,74.0,35.0,7.0,1.0,0.0,1.0,1.0,12.0,3.0,4.0,1.0,0.0,21130.0,1362988,AIRCASTLE LTD,2015-02-19,6569.964,121.729,0.018528108
284,16.0,0.0,76.0,33.0,15.0,1.0,0.0,3.0,0.0,12.0,14.0,11.0,0.0,0.0,37833.0,1517022,AKEBIA THERAPEUTICS INC,2015-03-04,142.94,-60.716,-0.424765636
285,3.0,0.0,20.0,4.0,7.0,1.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,14596.0,1321834,AKERS BIOSCIENCES INC,2015-03-23,8.272,-9.312000000000001,-1.125725338
286,4.0,0.0,79.0,7.0,4.0,5.0,0.0,4.0,0.0,15.0,4.0,8.0,3.0,0.0,21410.0,1578620,ALCENTRA CAPITAL CORP,2015-03-18,308.652,12.612,0.040861552999999995
287,11.0,0.0,39.0,8.0,10.0,2.0,0.0,1.0,3.0,8.0,3.0,15.0,0.0,0.0,20591.0,1341235,ALDEYRA THERAPEUTICS INC,2015-03-23,28.205,-12.09,-0.428647403
289,8.0,0.0,35.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,9360.0,1545654,ALEXANDER & BALDWIN INC,2015-03-09,2243.5,29.6,0.013193671
290,16.0,0.0,29.0,14.0,22.0,2.0,0.0,0.0,0.0,7.0,8.0,14.0,1.0,0.0,24979.0,1344413,ALEXZA PHARMACTCLS INC,2015-03-13,14.731,-21.31,-1.446609192
292,15.0,0.0,43.0,10.0,6.0,3.0,1.0,0.0,0.0,4.0,7.0,8.0,0.0,0.0,30992.0,1520262,ALKERMES PLC,2015-02-24,1855.744,-227.16299999999998,-0.12241074199999999
293,0.0,0.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,4444.0,1362468,ALLEGIANT TRAVEL CO,2015-02-26,1351.662,220.37400000000002,0.163039281
294,5.0,0.0,30.0,14.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,12493.0,1579241,ALLEGION PLC,2015-02-27,2285.3,153.9,0.067343456
295,3.0,2.0,39.0,46.0,6.0,4.0,0.0,1.0,0.0,5.0,14.0,10.0,2.0,0.0,24452.0,817135,ALLIANCE HEALTHCARE SVCS INC,2015-03-16,616.75,6.742000000000001,0.010931496
297,10.0,0.0,62.0,11.0,17.0,1.0,0.0,0.0,1.0,2.0,10.0,11.0,1.0,1.0,13862.0,1163348,ALLIED WORLD ASSURANCE CO AG,2015-02-17,13511.9,83.9,0.006209341
299,8.0,0.0,34.0,10.0,6.0,5.0,2.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,15901.0,1411207,ALLISON TRANSMISSION HLDGS,2015-02-20,4408.4,182.3,0.041352872
300,3.0,2.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,9810.0,40729,ALLY FINANCIAL INC,2015-02-27,158581.0,1289.0,0.008128338
301,3.0,0.0,17.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,7888.0,1325955,ALON USA ENERGY INC,2015-03-13,2176.138,52.751000000000005,0.02424065
302,3.0,0.0,24.0,2.0,6.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,8776.0,1556766,ALON USA PARTNERS LP,2015-03-13,748.584,156.899,0.20959438100000002
303,10.0,0.0,33.0,2.0,15.0,0.0,1.0,2.0,0.0,4.0,2.0,2.0,1.0,0.0,15153.0,1301063,ALPHA NATURAL RESOURCES INC,2015-02-26,4745.995,-5785.001,-1.218922692
304,13.0,0.0,45.0,20.0,17.0,4.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,0.0,21917.0,1350653,ALPHATEC HOLDINGS INC,2015-02-27,146.704,-178.676,-1.217935435
307,4.0,3.0,85.0,36.0,13.0,6.0,1.0,0.0,0.0,5.0,14.0,9.0,1.0,0.0,25617.0,1555074,ALTISOURCE ASSET MGMT CORP,2015-03-02,2525.776,-3.29,-0.00130257
308,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6146.0,1462418,ALTISOURCE PORTFOLIO SOLTNS,2015-03-02,727.982,41.598,0.057141523
309,4.0,3.0,70.0,35.0,15.0,6.0,1.0,0.0,0.0,6.0,13.0,7.0,1.0,0.0,26532.0,1555039,FRONT YARD RESIDENTIAL CORP,2015-03-02,2457.948,-46.005,-0.018716832
310,5.0,1.0,22.0,5.0,10.0,2.0,7.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,8564.0,1374535,ALTRA INDUSTRIAL MOTION CORP,2015-02-26,632.332,35.406,0.055992738
311,16.0,0.0,24.0,4.0,9.0,9.0,0.0,1.0,0.0,5.0,5.0,5.0,1.0,0.0,12132.0,1314223,AMBER ROAD INC,2015-03-13,114.742,-28.079,-0.244714228
313,1.0,0.0,36.0,3.0,3.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,0.0,0.0,12153.0,1488139,AMERESCO INC,2015-03-06,728.743,2.977,0.004085116
314,13.0,1.0,52.0,12.0,22.0,9.0,1.0,0.0,0.0,4.0,2.0,8.0,1.0,0.0,30623.0,6201,AMERICAN AIRLINES GROUP INC,2015-02-25,48415.0,7610.0,0.15718269099999999
315,2.0,1.0,53.0,19.0,11.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,3.0,1.0,22435.0,1500217,AMERICAN ASSETS TRUST INC,2015-02-20,1978.4189999999999,38.677,0.019549448
317,8.0,1.0,60.0,6.0,4.0,4.0,0.0,0.0,0.0,9.0,7.0,5.0,1.0,0.0,16963.0,1423689,AGNC INVESTMENT CORP,2015-02-25,57021.0,215.0,0.0037705409999999996
318,9.0,1.0,91.0,7.0,6.0,4.0,0.0,1.0,0.0,12.0,8.0,5.0,2.0,0.0,23107.0,1516973,MTGE INVESTMENT CORP,2015-02-26,5482.401999999999,-38.358000000000004,-0.006996568000000001
319,9.0,0.0,71.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,15512.0,1581934,AMERICAN CAPITAL SR FLTG LTD,2015-03-27,235.805,-14.665,-0.062191217
320,3.0,1.0,23.0,8.0,8.0,1.0,0.0,1.0,0.0,3.0,2.0,10.0,3.0,0.0,17173.0,1316645,AMERICAN CARESOURCE HLDGS,2015-03-31,21.085,-13.309000000000001,-0.631207019
323,2.0,2.0,50.0,14.0,7.0,1.0,0.0,1.0,0.0,1.0,7.0,4.0,1.0,0.0,20569.0,1562401,AMERICAN HOMES 4 RENT,2015-03-02,6807.786,-62.301,-0.009151433
327,5.0,0.0,35.0,2.0,14.0,3.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,12079.0,1344596,AMERICAN RAILCAR INDS INC,2015-02-20,1530.155,133.453,0.087215347
333,10.0,0.0,68.0,5.0,13.0,0.0,1.0,1.0,1.0,4.0,6.0,2.0,5.0,0.0,25584.0,1507385,VEREIT INC,2015-03-30,17405.866,-316.353,-0.01817508
336,4.0,0.0,23.0,8.0,12.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,0.0,0.0,14021.0,1410636,AMERICAN WATER WORKS CO INC,2015-02-25,16120.0,476.0,0.029528536
337,7.0,1.0,95.0,7.0,12.0,2.0,0.0,0.0,0.0,3.0,4.0,10.0,0.0,0.0,19694.0,351569,AMERIS BANCORP,2015-03-16,5588.94,40.847,0.0073085419999999995
338,32.0,1.0,62.0,47.0,14.0,3.0,0.0,0.0,2.0,4.0,15.0,8.0,0.0,0.0,42854.0,1297184,AMPHASTAR PHARMACEUTICLS INC,2015-03-26,390.13599999999997,-2.787,-0.007143663000000001
339,6.0,0.0,15.0,12.0,3.0,1.0,1.0,1.0,0.0,5.0,3.0,9.0,0.0,1.0,12397.0,1411906,AMPIO PHARMACEUTICALS INC,2015-02-24,50.419,-32.01,-0.6348797079999999
340,19.0,0.0,185.0,23.0,8.0,6.0,1.0,1.0,0.0,6.0,14.0,10.0,1.0,0.0,38557.0,1365555,AMTRUST FINANCIAL SERVICES,2015-03-02,17111.631999999998,503.594,0.029429922
341,14.0,0.0,50.0,7.0,14.0,3.0,0.0,1.0,1.0,8.0,6.0,11.0,1.0,0.0,27569.0,1411158,ANACOR PHARMACEUTICALS INC,2015-03-16,176.102,-61.248000000000005,-0.347798435
343,2.0,0.0,23.0,9.0,13.0,4.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,15274.0,1491778,ANGIE'S LIST INC,2015-02-25,174.873,10.243,0.058573937
344,7.0,0.0,22.0,4.0,5.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,8026.0,898437,ANIKA THERAPEUTICS INC,2015-03-13,235.748,30.758000000000003,0.130469824
345,3.0,0.0,29.0,3.0,4.0,2.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,15975.0,1598968,ANTERO MIDSTREAM PARTNERS LP,2015-02-25,1980.0320000000002,159.105,0.080354762
346,4.0,0.0,14.0,6.0,9.0,1.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,14250.0,1316175,ANTHERA PHARMACEUTCLS INC,2015-03-16,48.125,-35.22,-0.731844156
348,7.0,0.0,84.0,8.0,8.0,1.0,0.0,1.0,0.0,9.0,6.0,6.0,3.0,0.0,24381.0,1467760,APOLLO COMMERCIAL RE FIN INC,2015-02-26,2719.9429999999998,103.256,0.03796256
349,13.0,1.0,82.0,8.0,7.0,0.0,0.0,1.0,0.0,15.0,12.0,11.0,2.0,0.0,26486.0,1515980,APOLLO RESIDENTIAL MTG INC,2015-02-19,3663.025,-11.595,-0.0031654170000000002
351,11.0,0.0,34.0,31.0,4.0,2.0,0.0,0.0,1.0,4.0,9.0,2.0,0.0,0.0,18118.0,1405073,APPROACH RESOURCES INC,2015-02-26,1174.984,-174.104,-0.148175635
352,2.0,0.0,39.0,19.0,8.0,3.0,0.0,1.0,0.0,8.0,11.0,2.0,1.0,0.0,29160.0,1583744,ARC LOGISTICS PARTNERS LP,2015-03-12,648.5219999999999,6.428999999999999,0.009913311
353,12.0,2.0,134.0,15.0,6.0,3.0,0.0,1.0,0.0,11.0,12.0,6.0,3.0,0.0,33886.0,1529377,ARES COMMERCIAL REAL ESTATE,2015-03-05,1378.9820000000002,34.285,0.024862544
